study,seed,N,N_original,K,M,size_N_plus_M,matrix_elements,requested_delta,observed_delta,rho_M_over_N,quota_mode,spatial_mode,treatment,structurally_feasible,mission_feasible,coverage,assigned_slot_count,missing_slot_count,idle_robot_count,idle_fraction,quota_asymmetry_cv,cost_asymmetry_cv,total_cost,mean_cost_per_assigned_slot,normalized_cost_per_assigned_slot,assignment_cost_p50,assignment_cost_p95,assignment_cost_max,assignment_cost_std,assignment_cost_cv,assignment_cost_gini,assignment_cost_jain,normalized_assignment_cost_p95,normalized_assignment_cost_max,load_mean_cost_cv,served_load_fraction,robot_utilization,greedy_total_cost,greedy_to_hungarian_ratio,hungarian_saving_vs_greedy,assignment_cost_lower_bound,relative_gap_to_lower_bound,slots_wall_ns,matrix_wall_ns,solver_wall_ns,post_wall_ns,total_wall_ns,total_cpu_ns,matrix_bytes,solver_ns_per_matrix_element,matrix_build_ns_per_element,failure_count,failure_rate,failed_robot_was_assigned,recovery_feasible,base_total_cost,relative_cost_increase,assignment_churn,logical_messages,communication_bytes,logical_messages_per_assigned_slot,communication_bytes_per_assigned_slot,communication_rounds,retry_messages,nonresponding_count,metrics_wall_ns
scaling,1380389110,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.3174937359273454,248.6077537299098,62.15193843247745,0.43948057129493606,76.67840926238623,83.15723864987982,83.5461732959959,29.416052503138417,0.473292599475338,0.22532881978177466,0.816989536149404,0.5880104735407807,0.5907606567978515,0.5648123884740384,1.0,1.0,248.6077537299098,1.0,0.0,248.6077537299098,0.0,17400,18800,3100,13700,115600,0,320,77.5,470.0,0,0.0,False,False,nan,nan,nan,8,850,2.0,212.5,2,0,0,267500
scaling,3888321457,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.47233908382234707,84.03873407182954,21.009683517957384,0.14856089686130905,20.16188772334172,33.580153012183786,34.629316546422864,10.4976937797048,0.49965977691821095,0.2724250755841968,0.8002177279319206,0.23744753908197025,0.24486624557831121,0.1261045167061531,0.6666666666666666,1.0,84.03873407182954,1.0,0.0,84.03873407182954,0.0,16800,18300,2900,13600,114600,0,320,72.5,457.5,0,0.0,False,False,nan,nan,nan,8,851,2.0,212.75,2,0,0,264400
scaling,1844280053,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.4211291983479549,128.27462211693737,32.06865552923434,0.22675963788257075,26.359783896583764,67.21345700482756,71.4404072295517,27.23980736607524,0.8494215587317953,0.4595203377939814,0.580883028770263,0.4752709123510402,0.5051599640274446,0.580799739034939,0.6666666666666666,1.0,172.58078723999694,1.3454008625546314,0.25672710057490844,116.0493540251514,0.09530543056787334,16700,18400,3300,16700,117400,0,320,82.5,460.0,0,0.0,False,False,nan,nan,nan,8,846,2.0,211.5,2,0,0,267500
scaling,1823355153,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.4211329582523001,92.63319252376037,23.158298130940093,0.1637538964912749,22.215376624868075,32.05789349335486,33.474761856663456,6.816547023492764,0.2943457669018294,0.1615739563026901,0.920268464348182,0.2266835387970732,0.23670231107451511,0.02475421406088394,0.6666666666666666,1.0,124.54595460142784,1.3445067713658023,0.2562328273109692,88.44237253472511,0.0452410186333621,16700,18400,3300,13400,115100,0,320,82.5,460.0,0,0.0,False,False,nan,nan,nan,8,851,2.0,212.75,2,0,0,275300
scaling,3505143525,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.46498311546288357,117.16610167496285,29.29152541874071,0.20712236254889682,35.13882865000057,39.32041514704496,39.541848044439945,12.96305571781959,0.4425531116083777,0.21857720329145014,0.8362230018488728,0.2780373218954573,0.27960308892871505,0.20892398855939642,0.6666666666666666,1.0,117.16610167496285,1.0,0.0,117.16610167496285,0.0,36800,33100,5700,26700,277600,0,320,142.5,827.5,0,0.0,False,False,nan,nan,nan,8,850,2.0,212.5,2,0,0,515400
scaling,1636679158,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.38501906452506207,121.008838525633,30.25220963140825,0.21391542576245756,26.93683667741719,47.53405566509183,49.79724721207263,13.149080786679992,0.43464860738729116,0.23329478018325367,0.8410999012950662,0.33611653098085253,0.3521197118807945,0.0,0.3333333333333333,1.0,121.008838525633,1.0,0.0,121.008838525633,0.0,17100,19600,3500,14200,120100,0,320,87.5,490.0,0,0.0,False,False,nan,nan,nan,8,847,2.0,211.75,2,0,0,276600
scaling,1334432935,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.44111288414469707,128.83474068394864,32.20868517098716,0.22774979697507614,24.25522226139192,57.89497665014401,63.7503573725781,18.48147295525818,0.5738040176786187,0.2764157056014982,0.7523033361307367,0.4093793058595366,0.4507831000121579,0.5440345478830665,1.0,1.0,128.83474068394864,1.0,0.0,128.83474068394864,0.0,18300,20900,4100,14700,129700,0,320,102.5,522.5,0,0.0,False,False,nan,nan,nan,8,848,2.0,212.0,2,0,0,269300
scaling,836904958,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.317142096440786,171.63862023135783,42.90965505783946,0.30341708069773915,38.168993347715016,59.71486007249219,62.619654589325066,12.142688199662647,0.28298265701029485,0.1456355739151829,0.9258580432412952,0.4222478249486504,0.4427878239567106,0.17263546261664783,0.6666666666666666,1.0,171.63862023135783,1.0,0.0,171.63862023135783,0.0,16600,18100,3000,13400,113900,0,320,75.0,452.5,0,0.0,False,False,nan,nan,nan,8,847,2.0,211.75,2,0,0,262600
scaling,1091616539,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.4930229174989333,97.04779223700662,24.261948059251655,0.1715578799749264,20.726902837185214,41.558102513703126,44.13558954029704,12.85882806864518,0.5299998185323707,0.2846083736824283,0.7807011868001309,0.29386016100685186,0.31208574655610094,0.5011478590536871,1.0,1.0,97.04779223700662,1.0,0.0,97.04779223700662,0.0,17200,19300,3200,14100,117200,0,320,80.0,482.5,0,0.0,False,False,nan,nan,nan,8,850,2.0,212.5,2,0,0,274300
scaling,3912235447,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.47730386344467696,92.19457945340822,23.048644863352056,0.16297853080036726,23.57688651815734,33.84194148740044,34.06503693432497,10.364649075881458,0.4496858334765494,0.23664487040724969,0.8317963477848815,0.23929866314259207,0.24087618617631387,0.4991808940749121,1.0,1.0,92.19457945340822,1.0,0.0,92.19457945340822,0.0,19700,29000,3900,15700,144500,0,320,97.5,725.0,0,0.0,False,False,nan,nan,nan,8,850,2.0,212.5,2,0,0,326400
scaling,1178965494,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.5645733862388252,99.76868922943498,24.942172307358746,0.17636779176056686,24.901226474402872,39.24894192338633,41.10009220468324,11.718432481297778,0.46982405288894835,0.26164915291214563,0.8191788507358936,0.27753192988423453,0.2906215390532388,0.24575065191463175,0.6666666666666666,1.0,99.76868922943498,1.0,0.0,99.76868922943498,0.0,19100,21700,4900,13100,133200,0,320,122.5,542.5,0,0.0,False,False,nan,nan,nan,8,848,2.0,212.0,2,0,0,275700
scaling,3030276446,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.3630762478947435,119.59697864729252,29.89924466182313,0.21141958652730816,26.883912919412825,40.70421111337984,42.85420906716393,7.734999690517122,0.2587021771955852,0.13150781399510203,0.9372714084493812,0.28782223701119714,0.30302501833777645,0.1087212803109915,1.0,1.0,119.59697864729252,1.0,0.0,119.59697864729252,0.0,17000,18100,3300,110300,216900,15625000,320,82.5,452.5,0,0.0,False,False,nan,nan,nan,8,847,2.0,211.75,2,0,0,266700
scaling,555158691,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.527287210718404,67.61184214200085,16.902960535500213,0.11952198016780798,16.76665353782002,27.044537621129223,27.656252466205153,8.92059583169484,0.5277534555535096,0.28591481562568744,0.782152096435007,0.19123375945955173,0.19555923661060842,0.4245704437824824,1.0,1.0,67.61184214200085,1.0,0.0,67.61184214200085,0.0,16400,19000,3300,13300,114500,0,320,82.5,475.0,0,0.0,False,False,nan,nan,nan,8,852,2.0,213.0,2,0,0,256100
scaling,1844053030,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.5281241291762464,111.52859986635877,27.882149966589694,0.19715657315435842,27.267028591147174,36.6421475969589,38.02032345567405,6.851858217084746,0.24574353933592324,0.13509813708528928,0.9430493558467822,0.25909911043047995,0.26884428538413074,0.14270055065250142,0.6666666666666666,1.0,111.52859986635877,1.0,0.0,111.52859986635877,0.0,16800,17800,3100,13400,111100,0,320,77.5,445.0,0,0.0,False,False,nan,nan,nan,8,850,2.0,212.5,2,0,0,268500
scaling,791573524,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.34770276507176545,106.24861940054292,26.56215485013573,0.18782279817458117,26.457343181254323,37.860482975953495,39.5116646687718,9.197721801450081,0.3462716731132633,0.19096971901195392,0.8929336229403276,0.26771404251294556,0.2793896602325746,0.3805985861634631,0.6666666666666666,1.0,106.24861940054292,1.0,0.0,106.24861940054292,0.0,16600,19200,3200,14200,117600,0,320,80.0,480.0,0,0.0,False,False,nan,nan,nan,8,847,2.0,211.75,2,0,0,263400
scaling,1540435445,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.4126784375378859,121.99873069473092,30.49968267368273,0.2156653244259891,29.469056969811625,51.02772566509099,54.4959540040246,16.327518347187503,0.5353340400907198,0.29017642745493677,0.7772528953257446,0.3608205084631267,0.38534458623475976,0.6306426042941828,0.6666666666666666,1.0,121.99873069473092,1.0,0.0,121.99873069473092,0.0,16400,18100,3000,13800,114200,0,320,75.0,452.5,0,0.0,False,False,nan,nan,nan,8,848,2.0,212.0,2,0,0,273000
scaling,2798772961,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.43277236374020667,130.95456583973905,32.73864145993476,0.2314971538315492,33.82130308286597,43.41481367824659,43.82445071270998,10.082196788253023,0.3079601455238001,0.16714822584898892,0.9133759282017081,0.3069890915583864,0.30988566280732854,0.13451739232539286,0.6666666666666666,1.0,130.95456583973905,1.0,0.0,130.95456583973905,0.0,16900,19100,3500,14100,117900,0,320,87.5,477.5,0,0.0,False,False,nan,nan,nan,8,847,2.0,211.75,2,0,0,267600
scaling,3103584921,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.3967766409857688,123.66472793611861,30.916181984029652,0.21861041929304736,34.65933157202193,36.710476059152946,36.82633648983507,7.847086480722731,0.25381809709802766,0.12272907091047136,0.9394755764380424,0.25958226562013453,0.2604015225821998,0.1286934758924597,1.0,1.0,123.66472793611861,1.0,0.0,123.66472793611861,0.0,17400,19000,3000,13900,116700,0,320,75.0,475.0,0,0.0,False,False,nan,nan,nan,8,848,2.0,212.0,2,0,0,277100
scaling,2203253731,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.5170069513679908,107.10181201082395,26.775453002705987,0.18933104387555108,21.294813529026392,49.65491075785563,53.61430342497458,16.60325728140544,0.6200924884343685,0.3267833209979436,0.722274746653106,0.3511132411609257,0.37911037520392665,0.010967026746937019,0.6666666666666666,1.0,107.10181201082395,1.0,0.0,98.84166616402453,0.07712423993316406,17100,18200,3100,13800,115200,0,320,77.5,455.0,0,0.0,False,False,nan,nan,nan,8,853,2.0,213.25,2,0,0,262300
scaling,1650095830,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.39577587553362115,110.71890439508246,27.679726098770615,0.1957252202582696,29.363476005390226,48.03381271022061,49.612349772651825,18.138142950063916,0.6552862150926239,0.36386927116366374,0.699594223748651,0.33965034693641566,0.35081228954840976,0.6022759548374871,0.6666666666666666,1.0,110.71890439508246,1.0,0.0,110.71890439508246,0.0,17300,18900,3000,14100,118000,0,320,75.0,472.5,0,0.0,False,False,nan,nan,nan,8,847,2.0,211.75,2,0,0,274100
scaling,2262345580,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.3805664678310368,193.44221965986657,48.36055491496664,0.3419607632231733,50.16322634082084,84.11817550423491,86.90760302832044,31.33652845820684,0.6479770241120372,0.3597905153693275,0.7042877342613073,0.5948053232008463,0.6145295543799392,0.6048101891682405,0.6666666666666666,1.0,193.44221965986657,1.0,0.0,193.44221965986657,0.0,17000,19100,3000,13700,119500,0,320,75.0,477.5,0,0.0,False,False,nan,nan,nan,8,847,2.0,211.75,2,0,0,270000
scaling,3990922785,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.3379495186953143,148.0658608832646,37.01646522081615,0.26174593573195093,36.94012908394999,50.8892682387187,51.4440040852987,12.702961151383327,0.34317056141383906,0.18187597021254165,0.894641606010909,0.35984146661219185,0.36376404140103163,0.2900990134425766,1.0,1.0,148.0658608832646,1.0,0.0,148.0658608832646,0.0,17000,18100,2800,13400,114000,0,320,70.0,452.5,0,0.0,False,False,nan,nan,nan,8,854,2.0,213.5,2,0,0,273700
scaling,298171907,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.5135820815258813,114.55713809998429,28.63928452499607,0.20251032295955673,29.625199785448814,38.1249265149729,39.414419000070524,8.416907085072538,0.29389376252491045,0.15920331311895275,0.920493697443361,0.26958394070976144,0.2787020295147777,0.29283399679788547,1.0,1.0,114.55713809998429,1.0,0.0,114.55713809998429,0.0,16900,18700,2900,13800,116000,0,320,72.5,467.5,0,0.0,False,False,nan,nan,nan,8,851,2.0,212.75,2,0,0,265700
scaling,3536982810,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.3400890966331864,144.19609191872155,36.04902297968039,0.2549050860408168,36.57144814857766,52.892811280221295,54.171322409479885,14.67231849132635,0.4070101566857065,0.22542441914877354,0.8578850986105394,0.37400865532264793,0.3830490942158601,0.2870418956537922,0.6666666666666666,1.0,144.19609191872155,1.0,0.0,144.19609191872155,0.0,16800,18300,2800,13700,116100,0,320,70.0,457.5,0,0.0,False,False,nan,nan,nan,8,848,2.0,212.0,2,0,0,271800
scaling,9407140,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.4125199217966485,141.42784946096023,35.35696236524006,0.250011478506188,33.56920940705536,51.04784504576696,53.12468112625002,12.131660269476507,0.34311941575058263,0.1896719615771043,0.8946697009627808,0.36096277396821924,0.3756482227274438,0.30893377511863285,0.6666666666666666,1.0,141.42784946096023,1.0,0.0,141.42784946096023,0.0,17000,18500,2800,13700,114900,0,320,70.0,462.5,0,0.0,False,False,nan,nan,nan,8,850,2.0,212.5,2,0,0,269400
scaling,906846130,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.4158621579524881,151.09656138511502,37.774140346278756,0.26710350792346066,35.93527223299275,56.250138267159215,58.440448141296606,14.554973476330519,0.38531580978160823,0.21306053736660235,0.870724967573349,0.39774854211389193,0.41323637176291594,0.10158994002733325,0.6666666666666666,1.0,151.09656138511502,1.0,0.0,151.09656138511502,0.0,20200,18600,3000,13700,120400,0,320,75.0,465.0,0,0.0,False,False,nan,nan,nan,8,847,2.0,211.75,2,0,0,264200
scaling,1360513935,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.2746945636032075,176.9968619221378,44.24921548053445,0.31288920328470665,43.14915015966102,58.294859346000784,59.86414370187718,11.229487187557952,0.2537782210511254,0.140673924941358,0.9394934417172696,0.4122069035187314,0.42330341961523305,0.07473541906349931,0.6666666666666666,1.0,179.0498532353381,1.0115990266206156,0.011466031812390823,172.47687629704953,0.025537094703275903,16800,18600,3100,14000,117100,0,320,77.5,465.0,0,0.0,False,False,nan,nan,nan,8,848,2.0,212.0,2,0,0,260400
scaling,2375022008,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.39739045551600866,162.4051021471688,40.6012755367922,0.2870943725688925,40.007202232370894,62.613228956822894,66.01829929927129,17.71785785804724,0.4363867298206336,0.23946131760360378,0.8400302095953341,0.44274238787355363,0.4668198711691783,0.49662084968598086,0.6666666666666666,1.0,162.4051021471688,1.0,0.0,162.4051021471688,0.0,17500,18700,2900,14200,118800,0,320,72.5,467.5,0,0.0,False,False,nan,nan,nan,8,849,2.0,212.25,2,0,0,267200
scaling,4235361215,4,4,3,10,14,40,-0.4,-0.42857142857142855,2.5,symmetric,uniform,none,False,False,0.4,4,6,0,0.0,0.1414213562373095,0.37016761241687063,156.27638972780795,39.06909743195199,0.2762602372897118,41.553895027616875,54.6400404552955,55.44155798717168,14.848370190339852,0.3800540879195322,0.20833597228959366,0.8737889538268915,0.38636343130246736,0.39203101612276287,0.4072634042049224,1.0,1.0,156.27638972780795,1.0,0.0,156.27638972780795,0.0,16800,18200,2900,13500,115800,0,320,72.5,455.0,0,0.0,False,False,nan,nan,nan,8,847,2.0,211.75,2,0,0,275800
