study,seed,N,N_original,K,M,size_N_plus_M,matrix_elements,rho_M_over_N,requested_delta,observed_delta,capacity_delta,quota_mode,spatial_mode,capacity_mode,treatment,failure_count,failed_robot_was_assigned,total_capacity_kg,total_demand_kg,capacity_mean_kg,capacity_std_kg,capacity_cv,capacity_min_kg,capacity_max_kg,quota_cv,quota_asymmetry_cv,distance_matrix_asymmetry_cv,structurally_feasible,milp_feasible,mission_feasible,milp_complete_load_fraction,milp_missing_load_count,milp_optimal,milp_status,milp_message,milp_mip_gap,milp_node_count,milp_assigned_robot_count,milp_idle_robot_count,milp_robot_utilization,milp_idle_fraction,milp_total_distance,milp_mean_distance_per_assigned_robot,milp_normalized_mean_distance_per_assigned_robot,milp_distance_per_nominal_slot,milp_normalized_distance_p95,milp_assignment_distance_p50,milp_assignment_distance_p95,milp_assignment_distance_max,milp_assignment_distance_std,milp_assignment_distance_cv,milp_assignment_distance_gini,milp_assignment_distance_jain,milp_normalized_assignment_distance_max,milp_load_mean_distance_cv,milp_total_excess_kg,milp_objective_value,milp_matrix_bytes,milp_binary_variable_count,milp_constraint_count,milp_solver_wall_ns,milp_total_wall_ns,milp_total_cpu_ns,milp_matrix_wall_ns,milp_model_wall_ns,milp_post_wall_ns,milp_solver_ns_per_binary_variable,hungarian_feasible,hungarian_coverage,hungarian_assigned_robot_count,hungarian_total_distance,hungarian_mean_distance_per_slot,hungarian_normalized_distance_p95,hungarian_solver_wall_ns,hungarian_total_wall_ns,hungarian_matrix_bytes,both_feasible,same_capacity_model,milp_to_hungarian_distance_ratio,milp_minus_hungarian_assigned_robots,milp_to_hungarian_solver_ratio,base_milp_total_distance,relative_distance_increase,assignment_churn,failure_rate,recovery_feasible,central_logical_messages,central_communication_bytes,central_communication_rounds,retry_messages,nonresponding_count
asymmetry,2417484288,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.30081103889559496,moderate,ring,homogeneous,none,0,False,150.0,80.62534913195678,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.23520098726752553,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,588.8522602811216,29.442613014056082,0.20819071318090349,29.442613014056082,0.268301989419772,31.317675475846087,37.94363122491242,37.99030976036247,6.36188474762234,0.2160774502108606,0.11920243057348001,0.9553932029760203,0.26863205650929783,0.19141805917890511,19.37465086804322,593.7159229981324,9504,210,44,3999900,4817800,0,24300,592300,167600,19047.14285714286,True,1.0,20,588.8522602811216,29.442613014056082,0.268301989419772,16300,451400,4800,True,True,1.0,0,245.3926380368098,nan,nan,nan,0.0,True,50,3724,2,0,0
asymmetry,406057868,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.28161778373938295,moderate,ring,homogeneous,none,0,False,150.0,84.0791488743925,5.0,0.0,0.0,5.0,5.0,0.7348469228349533,0.7348469228349533,0.18789643266846714,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,619.5535551701486,30.97767775850743,0.2190452600845229,30.97767775850743,0.26143642599699213,31.775617358129033,36.97269393432963,37.61815473624425,3.9359880521179997,0.12705884807769544,0.0724984674358582,0.9841125355704454,0.2660005230972315,0.1306749362057866,15.9208511256075,623.5537679515504,9504,210,44,3955100,4856400,31250000,45400,646700,156400,18833.809523809523,True,1.0,20,619.5535551701486,30.97767775850743,0.26143642599699213,24800,838200,4800,True,True,1.0,0,159.4798387096774,nan,nan,nan,0.0,True,50,3729,2,0,0
asymmetry,1300084857,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.26790756134637483,moderate,corridor,homogeneous,none,0,False,150.0,86.61030909969007,5.0,0.0,0.0,5.0,5.0,0.47434164902525683,0.47434164902525683,0.6483468367287815,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,124.86145904316817,6.243072952158409,0.04414519219913529,6.243072952158409,0.08186443433150771,6.382077512404574,11.577379330761982,12.842881809646917,2.902262565612149,0.4648772468065993,0.2587960545368484,0.8222934580500594,0.09081288817578693,0.3111013656234144,13.389690900309935,128.22888176824566,9504,210,44,2828900,3435500,0,27200,431800,112500,13470.952380952382,True,1.0,20,124.86145904316817,6.243072952158409,0.08186443433150771,14400,562500,4800,True,True,1.0,0,196.45138888888889,nan,nan,nan,0.0,True,50,3732,2,0,0
asymmetry,919007392,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.28510220968326455,moderate,corridor,homogeneous,none,0,False,150.0,83.44446670427882,5.0,0.0,0.0,5.0,5.0,0.43588989435406733,0.43588989435406733,0.6574423078372945,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,150.7592411036278,7.53796205518139,0.053301440855456454,7.53796205518139,0.08224232505254296,7.275401798423903,11.630821149040283,19.554360588280538,3.8245327628107515,0.5073695960278642,0.26339972746475726,0.7952767515029378,0.13827020973740134,0.48564308297860603,16.55553329572117,154.9181244275581,9504,210,44,4654000,5612900,31250000,31600,690900,197400,22161.904761904763,True,1.0,20,150.7592411036278,7.53796205518139,0.08224232505254296,16800,548400,4800,True,True,1.0,0,277.0238095238095,nan,nan,nan,0.0,True,50,3723,2,0,0
asymmetry,1154706625,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.313349324254632,high,uniform,homogeneous,none,0,False,150.0,78.4236146923513,5.0,0.0,0.0,5.0,5.0,0.758287544405155,0.758287544405155,0.4791099846015907,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,385.68076594742195,19.284038297371097,0.13635874248732185,19.284038297371097,0.32081413695426186,13.461987646043319,45.369970348173666,45.853723975948,14.08242921920358,0.7302634957494026,0.38850208692522603,0.6521945678083236,0.3242347916604901,0.606133956143002,21.57638530764871,391.0948622743341,9504,210,44,2984000,3656200,0,27800,428400,182000,14209.52380952381,True,1.0,20,385.68076594742195,19.284038297371097,0.32081413695426186,15300,537100,4800,True,True,1.0,0,195.03267973856208,nan,nan,nan,0.0,True,50,3725,2,0,0
asymmetry,3888313361,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.3081086227360547,high,uniform,homogeneous,none,0,False,150.0,79.33875275014748,5.0,0.0,0.0,5.0,5.0,1.1895377253370318,1.1895377253370318,0.44966970237304754,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,565.3066882722001,28.265334413610002,0.19986609636369118,28.265334413610002,0.3536252044211721,27.45997499186278,50.01015600893798,53.277620388191835,14.369459326433415,0.5083774745475643,0.2910364289996856,0.794629792295057,0.37672966661973106,0.39277253188961436,20.66124724985253,570.4920000846632,9504,210,44,4496900,5428300,15625000,43000,641400,184200,21413.809523809523,True,1.0,20,565.3066882722001,28.265334413610002,0.3536252044211721,27600,984300,4800,True,True,1.0,0,162.93115942028984,nan,nan,nan,0.0,True,50,3736,2,0,0
asymmetry,29829887,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.3041404108225172,high,clustered,homogeneous,none,0,False,150.0,80.03658004186141,5.0,0.0,0.0,5.0,5.0,0.8660254037844386,0.8660254037844386,0.4964032624301322,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,448.5688974196881,22.428444870984404,0.15859305459741713,22.428444870984404,0.2571788083871894,21.959414492596437,36.37057587761147,44.0284833360058,8.866069267229221,0.3953046819888623,0.21912976412705243,0.8648530530460756,0.3113283913224861,0.3079924118562179,19.96341995813858,453.5797524092227,9504,210,44,4661500,5580800,0,41300,621000,196600,22197.619047619046,True,1.0,20,448.5688974196881,22.428444870984404,0.2571788083871894,35100,977000,4800,True,True,1.0,0,132.8062678062678,nan,nan,nan,0.0,True,50,3725,2,0,0
asymmetry,2657124693,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.29996380661373223,high,clustered,homogeneous,none,0,False,150.0,80.7756558095784,5.0,0.0,0.0,5.0,5.0,0.43588989435406733,0.43588989435406733,0.5471097656629909,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,367.9097938733462,18.395489693667308,0.130075755056394,18.395489693667308,0.2135968545140297,21.74594376639758,30.207156853397368,31.12977116131,8.747504706255842,0.475524427559392,0.26392555208881463,0.8155785410916909,0.22012072284947726,0.481020174422008,19.22434419042161,372.73587992095156,9504,210,44,4801000,5812600,31250000,43300,699800,200900,22861.904761904763,True,1.0,20,367.9097938733462,18.395489693667308,0.2135968545140297,30300,992900,4800,True,True,1.0,0,158.44884488448844,nan,nan,nan,0.0,True,50,3730,2,0,0
asymmetry,2571103081,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2799827041382445,high,separated,homogeneous,none,0,False,150.0,84.37816700966805,5.0,0.0,0.0,5.0,5.0,0.6595452979136459,0.6595452979136459,0.20953308030064788,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,1387.3864190506483,69.36932095253242,0.49051517251841725,69.36932095253242,0.6102636397170301,67.76925543845417,86.30431159109922,88.49805787822207,10.34681441324073,0.14915548071056917,0.08420801523992871,0.9782368159091951,0.6257757684753039,0.10478907498454273,15.62183299033195,1391.3118772982314,9504,210,44,5087100,6124600,0,45000,684400,243000,24224.285714285714,True,1.0,20,1387.3864190506483,69.36932095253242,0.6102636397170301,35500,1018400,4800,True,True,1.0,0,143.29859154929576,nan,nan,nan,0.0,True,50,3743,2,0,0
asymmetry,363468456,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2810499205050191,high,separated,homogeneous,none,0,False,150.0,84.18291137454905,5.0,0.0,0.0,5.0,5.0,0.8031189202104504,0.8031189202104504,0.20712241038394824,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,1325.5826859723188,66.27913429861594,0.4686642531372522,66.27913429861594,0.6501475233166357,61.9698346408096,91.94474450176644,92.10908131089745,14.42047347601672,0.2175718441198447,0.12322626842091444,0.9548020508944468,0.6513095600379868,0.18364250885625472,15.817088625450953,1329.5569581286816,9504,210,44,2733400,3455900,0,56300,500300,99700,13016.190476190477,True,1.0,20,1325.5826859723188,66.27913429861594,0.6501475233166357,49700,1014900,4800,True,True,1.0,0,54.99798792756539,nan,nan,nan,0.0,True,50,3731,2,0,0
asymmetry,378183968,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.3032393717599712,high,ring,homogeneous,none,0,False,150.0,80.1956236902683,5.0,0.0,0.0,5.0,5.0,1.065363787633126,1.065363787633126,0.19648750439234372,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,653.8756482549242,32.69378241274621,0.2311799524669033,32.69378241274621,0.28155905888797844,33.432541418582986,39.81846396883841,40.46514002090484,5.594480693834167,0.17111757285241694,0.09319265382286179,0.9715517750993875,0.28613174910444966,0.19569181002318953,19.80437630973169,658.846742332357,9504,210,44,2330700,2826900,0,22900,357900,86900,11098.57142857143,True,1.0,20,653.8756482549242,32.69378241274621,0.28155905888797844,16500,420000,4800,True,True,1.0,0,141.25454545454545,nan,nan,nan,0.0,True,50,3724,2,0,0
asymmetry,4005582669,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.25531211015604155,high,ring,homogeneous,none,0,False,150.0,88.98439087209037,5.0,0.0,0.0,5.0,5.0,0.9246621004453464,0.9246621004453464,0.22279501384327588,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,566.3859934718394,28.319299673591967,0.2002476883765086,28.319299673591967,0.24251841092166773,30.47647545215183,34.297282585059385,34.84461905130244,5.13794029186347,0.18142893189744558,0.10046132771812011,0.9681325076235576,0.24638866419037916,0.17127478334319476,11.015609127909627,569.1598957538167,9504,210,44,3212600,3836100,15625000,23800,359700,207100,15298.095238095239,True,1.0,20,566.3859934718394,28.319299673591967,0.24251841092166773,12600,413800,4800,True,True,1.0,0,254.96825396825398,nan,nan,nan,0.0,True,50,3734,2,0,0
asymmetry,513131227,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.3217724881833298,high,corridor,homogeneous,none,0,False,150.0,76.96795604539017,5.0,0.0,0.0,5.0,5.0,1.4543039572248986,1.4543039572248986,0.600346754896961,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,588.7455124761126,29.43727562380563,0.20815297213250417,29.43727562380563,0.3837873867193947,31.732727753058715,54.275732736629585,54.70539533558201,16.783725786135175,0.5701521431746335,0.3266084947386576,0.7546751371771226,0.38682556009280966,0.5994714309527513,23.03204395460984,594.523523464765,9504,210,44,5028000,6094800,0,49300,756600,196200,23942.85714285714,True,1.0,20,588.7455124761126,29.43727562380563,0.3837873867193947,36900,1024100,4800,True,True,1.0,0,136.260162601626,nan,nan,nan,0.0,True,50,3737,2,0,0
asymmetry,2994113731,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.27285746328288346,high,corridor,homogeneous,none,0,False,150.0,85.69017635820481,5.0,0.0,0.0,5.0,5.0,0.8860022573334674,0.8860022573334674,0.6652958059384372,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,265.41033968935994,13.270516984467998,0.09383672549568574,13.270516984467998,0.23219119076226105,8.129851154082896,32.83679310395481,33.87260851934074,10.600375390739448,0.7987914414446912,0.4241480762835934,0.6104753540673329,0.23951551180503056,0.6693511026770882,14.309823641795195,269.00779559980873,9504,210,44,4765900,5762000,15625000,47400,672100,211200,22694.761904761905,True,1.0,20,265.41033968935994,13.270516984467998,0.23219119076226105,28600,998800,4800,True,True,1.0,0,166.63986013986013,nan,nan,nan,0.0,True,50,3728,2,0,0
asymmetry,2586469804,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.27374803710760365,extreme,uniform,homogeneous,none,0,False,150.0,85.52538748654936,5.0,0.0,0.0,5.0,5.0,0.8455767262643881,0.8455767262643881,0.48952820380709006,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,303.1657397936517,15.158286989682585,0.10718527521576374,15.158286989682585,0.1815786354301823,15.084009795772594,25.67909688625636,25.897776333190833,6.481898634729739,0.4276141914413951,0.24108558192412421,0.8454129481005195,0.1831249326285172,0.4535434817679576,14.47461251345063,306.80439292201436,9504,210,44,4563600,5554400,0,41600,703400,183100,21731.428571428572,True,1.0,20,303.1657397936517,15.158286989682585,0.1815786354301823,22800,971200,4800,True,True,1.0,0,200.1578947368421,nan,nan,nan,0.0,True,50,3721,2,0,0
asymmetry,2353968141,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.32539217531767806,extreme,uniform,homogeneous,none,0,False,150.0,76.34809951861544,5.0,0.0,0.0,5.0,5.0,0.47434164902525683,0.47434164902525683,0.4846659741305281,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,373.1605530690237,18.658027653451185,0.1319321787732146,18.658027653451185,0.2193553546660024,17.324574931412826,31.021531754782096,32.716852823061885,7.390956286688604,0.3961274162503181,0.22065729274958867,0.8643662947191746,0.23134308490269298,0.3377181107036529,23.651900481384565,379.0935281893698,9504,210,44,4866800,5792500,15625000,43300,650700,166600,23175.238095238095,True,1.0,20,373.1605530690237,18.658027653451185,0.2193553546660024,40800,980800,4800,True,True,1.0,0,119.2843137254902,nan,nan,nan,0.0,True,50,3724,2,0,0
asymmetry,3560747074,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2847531779521831,extreme,clustered,homogeneous,none,0,False,150.0,83.50788707771979,5.0,0.0,0.0,5.0,5.0,1.4543039572248986,1.4543039572248986,0.4260353310651344,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,514.5169580889257,25.725847904446283,0.18190921505007698,25.725847904446283,0.2675161829375195,28.30855934071409,37.8325014064522,39.89560690446884,11.205797807953799,0.4355851690321571,0.23866544145209612,0.8405237058081826,0.28210454181702765,0.5970509482400878,16.49211292228021,518.6599863194957,9504,210,44,3686600,4496400,0,38800,588400,136500,17555.238095238095,True,1.0,20,514.5169580889257,25.725847904446283,0.2675161829375195,23200,726300,4800,True,True,1.0,0,158.9051724137931,nan,nan,nan,0.0,True,50,3721,2,0,0
asymmetry,340767564,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.283403145795812,extreme,clustered,homogeneous,none,0,False,150.0,83.7535177334914,5.0,0.0,0.0,5.0,5.0,1.4543039572248986,1.4543039572248986,0.4544289840150296,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,581.1591161239149,29.057955806195746,0.20547077597980024,29.057955806195746,0.3578185799972999,25.57900618042173,50.60318887012638,52.520428693643474,15.644082049339843,0.5383751752421693,0.30684186564642446,0.7752852524700463,0.3713755128009983,0.7169627796642851,16.24648226650859,585.2407366905421,9504,210,44,4297400,5127200,31250000,40400,531800,211300,20463.809523809523,True,1.0,20,581.1591161239149,29.057955806195746,0.3578185799972999,24300,762000,4800,True,True,1.0,0,176.84773662551441,nan,nan,nan,0.0,True,50,3725,2,0,0
asymmetry,4008234709,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.31056638222494337,extreme,separated,homogeneous,none,0,False,150.0,78.90866427589206,5.0,0.0,0.0,5.0,5.0,1.0653637876331257,1.0653637876331257,0.24897028110989522,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,1217.0295857149222,60.85147928574611,0.430284936481838,60.85147928574611,0.5340205505942377,62.56730624646886,75.52191052363186,82.29415617165729,11.80487403882217,0.19399485727189794,0.10904707986007534,0.9637309451315519,0.5819075588100364,0.2045695537439785,21.09133572410793,1222.3224196459491,9504,210,44,4222200,5093400,0,36200,600300,178200,20105.714285714286,True,1.0,20,1217.0295857149222,60.85147928574611,0.5340205505942377,30700,895200,4800,True,True,1.0,0,137.53094462540716,nan,nan,nan,0.0,True,50,3739,2,0,0
asymmetry,1227111568,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2745170047321816,extreme,separated,homogeneous,none,0,False,150.0,85.38328550040804,5.0,0.0,0.0,5.0,5.0,1.4543039572248986,1.4543039572248986,0.19184883366364316,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,1320.575264806912,66.0287632403456,0.46689386240609404,66.0287632403456,0.5793491172947436,67.12409599697008,81.93233790271074,82.13710059656874,10.540058323227868,0.15962828631004206,0.09006690210630275,0.975151967638244,0.5807970081883538,0.16839730226547245,14.61671449959196,1324.2494434318098,9504,210,44,5467300,6398900,31250000,39800,612800,218400,26034.761904761905,True,1.0,20,1320.575264806912,66.0287632403456,0.5793491172947436,42700,932700,4800,True,True,1.0,0,128.03981264637002,nan,nan,nan,0.0,True,50,3741,2,0,0
asymmetry,1796263267,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.32653394960292037,extreme,ring,homogeneous,none,0,False,150.0,76.15327718510397,5.0,0.0,0.0,5.0,5.0,0.9617692030835672,0.9617692030835672,0.21279950035006115,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,663.1703368137015,33.158516840685074,0.2344661211213675,33.158516840685074,0.2873845845749981,34.22041280961207,40.64231771229201,41.16030434279443,6.185568530787292,0.18654539225945352,0.10493163930021465,0.9663710757291137,0.29104730316492045,0.18710550610782872,23.84672281489603,669.1520175174255,9504,210,44,4441500,5405100,15625000,46200,671300,181900,21150.0,True,1.0,20,663.1703368137015,33.158516840685074,0.2873845845749981,26300,985400,4800,True,True,1.0,0,168.87832699619773,nan,nan,nan,0.0,True,50,3727,2,0,0
asymmetry,1096627390,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2681526289570546,extreme,ring,homogeneous,none,0,False,150.0,86.56458469571123,5.0,0.0,0.0,5.0,5.0,1.5921683328090657,1.5921683328090657,0.28503091811934644,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,709.1326620943901,35.4566331047195,0.2507162570639059,35.4566331047195,0.37370795820609437,35.15857962866528,52.85028628618165,54.817094701070324,12.573136967995541,0.3546060600526105,0.2008094128900857,0.8883002752070911,0.38761539388071986,0.3353851975990196,13.435415304288767,712.5115159204622,9504,210,44,5053400,6034100,0,41300,670400,205200,24063.809523809523,True,1.0,20,709.1326620943901,35.4566331047195,0.37370795820609437,32900,990300,4800,True,True,1.0,0,153.5987841945289,nan,nan,nan,0.0,True,50,3712,2,0,0
asymmetry,1869646629,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2851338088890789,extreme,corridor,homogeneous,none,0,False,150.0,83.43872671074773,5.0,0.0,0.0,5.0,5.0,1.4543039572248986,1.4543039572248986,0.6552438724540156,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,291.6547651037081,14.582738255185404,0.10311553108510081,14.582738255185404,0.24898721762863688,9.945382473380256,35.21211000279597,36.31143573302142,12.718524459286881,0.8721629804172315,0.4708125020998333,0.567966163878661,0.25676062441438957,0.8298595968036037,16.561273289252263,295.81508342602115,9504,210,44,4482700,5472200,31250000,46700,692400,185400,21346.190476190477,True,1.0,20,291.6547651037081,14.582738255185404,0.24898721762863688,26300,980700,4800,True,True,1.0,0,170.4448669201521,nan,nan,nan,0.0,True,50,3731,2,0,0
asymmetry,3308867280,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.32608550050184254,extreme,corridor,homogeneous,none,0,False,150.0,76.22975659297103,5.0,0.0,0.0,5.0,5.0,1.5921683328090657,1.5921683328090657,0.639907167228892,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,477.87382547646934,23.893691273823467,0.1689539112729841,23.893691273823467,0.3825596520226938,16.70216277203949,54.102104830722546,58.13674413586154,19.33990558914817,0.8094147265699311,0.44516916435910314,0.6041740452924829,0.41108886014574947,0.7569790621900357,23.770243407028975,483.8363863282266,9504,210,44,4761600,5704000,0,42600,649900,183500,22674.285714285714,True,1.0,20,477.87382547646934,23.893691273823467,0.3825596520226938,36400,992500,4800,True,True,1.0,0,130.8131868131868,nan,nan,nan,0.0,True,50,3722,2,0,0
