experiment_id,scenario_generator,scenario_variant_id,seed,method,passed,capacity_success_rate_valid,capacity_ratio_valid,labels_valid,message
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v05,3401,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3401,centralized_capacity_milp,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3401,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3401,greedy_capacity_nearest,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3401,cbba_capacity,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3401,replicator_capacity_plain,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3401,replicator_capacity_marginal,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3401,replicator_capacity_marginal_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3401,smith_capacity_plain,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3401,smith_capacity_marginal,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3401,smith_capacity_marginal_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3401,logit_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3401,bnn_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3401,primal_dual_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3401,pid_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3401,oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3401,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v07,3401,centralized_capacity_milp,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v07,3401,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v07,3401,greedy_capacity_nearest,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v07,3401,cbba_capacity,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v07,3401,replicator_capacity_plain,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v07,3401,replicator_capacity_marginal,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v07,3401,replicator_capacity_marginal_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v07,3401,smith_capacity_plain,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v07,3401,smith_capacity_marginal,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v07,3401,smith_capacity_marginal_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v07,3401,logit_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v07,3401,bnn_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v07,3401,primal_dual_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v07,3401,pid_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v07,3401,oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v07,3401,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3402,centralized_capacity_milp,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3402,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3402,greedy_capacity_nearest,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3402,cbba_capacity,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3402,replicator_capacity_plain,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3402,replicator_capacity_marginal,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3402,replicator_capacity_marginal_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3402,smith_capacity_plain,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3402,smith_capacity_marginal,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3402,smith_capacity_marginal_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3402,logit_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3402,bnn_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3402,primal_dual_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3402,pid_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3402,oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v00,3402,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3402,centralized_capacity_milp,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3402,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3402,greedy_capacity_nearest,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3402,cbba_capacity,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3402,replicator_capacity_plain,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3402,replicator_capacity_marginal,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3402,replicator_capacity_marginal_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3402,smith_capacity_plain,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3402,smith_capacity_marginal,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3402,smith_capacity_marginal_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3402,logit_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3402,bnn_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3402,primal_dual_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3402,pid_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3402,oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v01,3402,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v02,3402,centralized_capacity_milp,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v02,3402,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v02,3402,greedy_capacity_nearest,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v02,3402,cbba_capacity,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v02,3402,replicator_capacity_plain,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v02,3402,replicator_capacity_marginal,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v02,3402,replicator_capacity_marginal_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v02,3402,smith_capacity_plain,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v02,3402,smith_capacity_marginal,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v02,3402,smith_capacity_marginal_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v02,3402,logit_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v02,3402,bnn_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v02,3402,primal_dual_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v02,3402,pid_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v02,3402,oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v02,3402,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v03,3402,centralized_capacity_milp,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v03,3402,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v03,3402,greedy_capacity_nearest,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v03,3402,cbba_capacity,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v03,3402,replicator_capacity_plain,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v03,3402,replicator_capacity_marginal,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v03,3402,replicator_capacity_marginal_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v03,3402,smith_capacity_plain,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v03,3402,smith_capacity_marginal,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v03,3402,smith_capacity_marginal_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v03,3402,logit_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v03,3402,bnn_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v03,3402,primal_dual_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v03,3402,pid_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v03,3402,oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v03,3402,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v04,3402,centralized_capacity_milp,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v04,3402,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v04,3402,greedy_capacity_nearest,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v04,3402,cbba_capacity,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v04,3402,replicator_capacity_plain,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v04,3402,replicator_capacity_marginal,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v04,3402,replicator_capacity_marginal_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v04,3402,smith_capacity_plain,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v04,3402,smith_capacity_marginal,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v04,3402,smith_capacity_marginal_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v04,3402,logit_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v04,3402,bnn_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v04,3402,primal_dual_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v04,3402,pid_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v04,3402,oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v04,3402,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v05,3402,centralized_capacity_milp,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v05,3402,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v05,3402,greedy_capacity_nearest,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v05,3402,cbba_capacity,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v05,3402,replicator_capacity_plain,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v05,3402,replicator_capacity_marginal,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v05,3402,replicator_capacity_marginal_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v05,3402,smith_capacity_plain,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v05,3402,smith_capacity_marginal,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v05,3402,smith_capacity_marginal_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v05,3402,logit_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v05,3402,bnn_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v05,3402,primal_dual_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v05,3402,pid_capacity_repair,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v05,3402,oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v05,3402,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3402,centralized_capacity_milp,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3402,capacity_oracle_reference,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3402,greedy_capacity_nearest,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3402,cbba_capacity,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3402,replicator_capacity_plain,True,True,True,True,
SP2_DIAG_wrench_market_vector_potential_repair,light_mixed,light_mixed_v06,3402,replicator_capacity_marginal,True,True,True,True,
